,Date,FTHG,FTAG,FTR,Home,Away,PH,PD,PA,PCH,PCD,PCA
2058,17/03/2018,5.0,0.0,H,Liverpool,Watford,1.2,7.85,15.95,1.17,9.0,18.45
2059,17/03/2018,1.0,2.0,A,Stoke,Everton,2.49,3.29,3.18,2.78,3.31,2.78
2060,17/03/2019,1.0,2.0,A,Fulham,Liverpool,11.68,6.34,1.27,13.07,8.33,1.2
2061,17/03/2019,2.0,0.0,H,Everton,Chelsea,4.12,3.64,1.99,4.68,3.75,1.85
2062,17/03/2022,1.0,0.0,H,Everton,Newcastle,2.4,3.38,3.22,2.41,3.31,3.28
2063,17/04/13,1.0,0.0,H,Man City,Wigan,1.28,6.07,13.44,1.32,5.88,10.99
2064,17/04/13,2.0,2.0,D,West Ham,Man United,5.71,4.1,1.66,5.11,3.82,1.78
2065,17/04/13,0.0,3.0,A,Fulham,Chelsea,4.87,3.81,1.79,5.61,3.9,1.7
2066,17/04/17,1.0,2.0,A,Middlesbrough,Arsenal,6.72,4.39,1.55,6.58,4.95,1.5
2067,17/04/2016,2.0,2.0,D,Leicester,West Ham,1.92,3.75,4.3,1.95,3.71,4.19
2068,17/04/2016,1.0,2.0,A,Bournemouth,Liverpool,3.71,3.52,2.14,2.69,3.48,2.77
2069,17/04/2016,1.0,1.0,D,Arsenal,Crystal Palace,1.36,5.52,9.56,1.34,5.85,9.7
2070,17/04/2018,1.0,1.0,D,Brighton,Tottenham,6.56,4.35,1.57,6.59,4.35,1.56
2071,17/04/2021,1.0,0.0,H,Wolves,Sheffield United,1.72,3.6,5.99,1.81,3.52,5.31
2072,17/04/2021,3.0,2.0,H,Newcastle,West Ham,3.73,3.47,2.14,3.48,3.5,2.22
2073,17/04/2022,2.0,1.0,H,Newcastle,Leicester,2.25,3.46,3.46,2.06,3.56,3.9
2074,17/04/2022,1.0,1.0,D,West Ham,Burnley,1.73,3.99,5.11,1.81,3.8,4.84
2075,17/05/15,2.0,4.0,A,Swansea,Man City,5.03,4.23,1.71,4.9,4.15,1.74
2076,17/05/15,1.0,1.0,D,Man United,Arsenal,2.5,3.46,3.02,2.7,3.31,2.87
2077,17/05/17,0.0,0.0,D,Southampton,Man United,2.76,3.33,2.8,2.37,3.32,3.26
2078,17/05/2016,3.0,1.0,H,Man United,Bournemouth,1.67,4.13,5.61,1.5,4.6,7.03
2079,17/05/2022,1.0,2.0,A,Southampton,Liverpool,8.15,5.53,1.38,6.93,5.24,1.45
2080,17/06/2020,3.0,0.0,H,Man City,Arsenal,1.37,5.65,8.52,1.29,6.6,9.96
2081,17/06/2020,0.0,0.0,D,Aston Villa,Sheffield United,3.48,3.37,2.28,3.33,3.38,2.35
2082,17/07/2020,3.0,1.0,H,West Ham,Watford,2.43,3.04,3.46,2.54,2.92,3.39
2083,17/08/13,1.0,4.0,A,Swansea,Man United,4.1,3.52,2.03,3.62,3.41,2.22
2084,17/08/13,0.0,1.0,A,West Brom,Southampton,2.42,3.38,3.21,2.56,3.3,3.06
2085,17/08/13,2.0,0.0,H,West Ham,Cardiff,1.99,3.57,4.21,2.17,3.36,3.84
2086,17/08/13,0.0,1.0,A,Sunderland,Fulham,2.25,3.37,3.58,2.52,3.23,3.16
2087,17/08/13,2.0,2.0,D,Norwich,Everton,3.32,3.41,2.35,3.81,3.27,2.21
2088,17/08/13,1.0,0.0,H,Liverpool,Stoke,1.41,4.88,9.35,1.42,4.62,10.19
2089,17/08/13,1.0,3.0,A,Arsenal,Aston Villa,1.41,5.2,8.3,1.44,5.0,8.05
2090,17/08/14,0.0,2.0,A,Newcastle,Man City,5.8,4.28,1.63,5.55,4.38,1.63
2091,17/08/14,2.0,1.0,H,Liverpool,Southampton,1.35,5.48,10.3,1.43,4.83,8.75
2092,17/08/2015,1.0,0.0,H,Liverpool,Bournemouth,1.44,4.74,8.6,1.54,4.37,7.07
2093,17/08/2019,2.0,2.0,D,Man City,Tottenham,1.37,5.42,8.71,1.37,5.63,8.39
2094,17/08/2019,2.0,1.0,H,Arsenal,Burnley,1.34,5.68,9.35,1.38,5.35,8.78
2095,17/08/2019,3.0,1.0,H,Norwich,Newcastle,2.25,3.42,3.44,2.14,3.57,3.58
2096,17/08/2019,1.0,2.0,A,Aston Villa,Bournemouth,2.32,3.56,3.17,2.3,3.69,3.11
2097,17/08/2019,1.0,2.0,A,Southampton,Liverpool,7.04,4.72,1.48,6.43,4.57,1.53
2098,17/08/2019,1.0,0.0,H,Everton,Watford,1.76,3.95,4.87,1.85,3.66,4.64
2099,17/08/2019,1.0,1.0,D,Brighton,West Ham,2.58,3.38,2.92,2.22,3.6,3.34
2100,17/09/12,2.0,2.0,D,Everton,Newcastle,1.77,3.74,5.33,1.53,4.33,7.06
2101,17/09/16,4.0,2.0,H,West Brom,West Ham,2.9,3.19,2.76,2.91,3.23,2.72
2102,17/09/16,4.0,0.0,H,Man City,Bournemouth,1.28,6.24,12.78,1.25,6.95,13.05
2103,17/09/16,3.0,0.0,H,Leicester,Burnley,1.46,4.49,8.87,1.5,4.6,7.32
2104,17/09/16,1.0,4.0,A,Hull,Arsenal,6.03,4.2,1.6,6.12,4.19,1.62
2105,17/09/16,3.0,1.0,H,Everton,Middlesbrough,1.65,3.99,6.19,1.65,3.89,6.35
2106,17/09/2017,4.0,0.0,H,Man United,Everton,1.35,5.3,10.93,1.35,5.33,10.31
2107,17/09/2017,0.0,0.0,D,Chelsea,Arsenal,1.81,4.02,4.57,1.77,3.99,4.88
2108,17/09/2018,2.0,2.0,D,Southampton,Brighton,2.12,3.36,3.98,2.06,3.34,4.17
2109,17/09/2021,1.0,1.0,D,Newcastle,Leeds,3.05,3.69,2.36,3.25,3.74,2.23
2110,17/09/2022,6.0,2.0,H,Tottenham,Leicester,1.52,4.46,7.04,1.56,4.45,6.38
2111,17/09/2022,1.0,1.0,D,Newcastle,Bournemouth,1.49,4.56,7.5,1.43,5.01,7.85
2112,17/09/2022,0.0,3.0,A,Wolves,Man City,9.3,5.52,1.36,9.25,5.65,1.35
2113,17/10/16,0.0,0.0,D,Liverpool,Man United,2.19,3.51,3.58,2.28,3.34,3.54
2114,17/10/2015,1.0,0.0,H,West Brom,Sunderland,2.08,3.42,4.07,2.15,3.35,3.91
2115,17/10/2015,2.0,0.0,H,Chelsea,Aston Villa,1.34,5.41,11.0,1.33,5.83,10.2
2116,17/10/2015,0.0,3.0,A,Everton,Man United,3.23,3.4,2.4,3.29,3.48,2.33
2117,17/10/2015,1.0,3.0,A,Crystal Palace,West Ham,2.01,3.67,3.99,1.96,3.77,4.08
2118,17/10/2015,2.0,2.0,D,Southampton,Leicester,1.76,3.88,5.1,1.73,3.94,5.32
2119,17/10/2015,0.0,0.0,D,Tottenham,Liverpool,2.48,3.54,2.99,2.28,3.52,3.36
2120,17/10/2015,0.0,3.0,A,Watford,Arsenal,6.29,4.31,1.59,6.75,4.54,1.53
2121,17/10/2015,5.0,1.0,H,Man City,Bournemouth,1.34,5.58,10.6,1.34,5.38,10.93
2122,17/10/2020,2.0,2.0,D,Everton,Liverpool,4.04,4.2,1.87,4.22,4.24,1.83
2123,17/10/2020,3.0,3.0,D,Chelsea,Southampton,1.56,4.53,6.14,1.62,4.53,5.39
2124,17/10/2020,1.0,4.0,A,Newcastle,Man United,4.87,4.18,1.74,4.77,4.21,1.74
2125,17/10/2020,1.0,0.0,H,Man City,Arsenal,1.51,4.87,6.36,1.55,4.81,5.76
2126,17/10/2021,2.0,3.0,A,Newcastle,Tottenham,3.57,3.66,2.13,3.58,3.71,2.11
2127,17/10/2021,0.0,1.0,A,Everton,West Ham,2.57,3.37,2.98,2.91,3.36,2.63
2128,17/11/12,1.0,2.0,A,Newcastle,Swansea,1.98,3.68,4.08,2.18,3.46,3.63
2129,17/11/12,5.0,0.0,H,Man City,Aston Villa,1.22,7.49,15.51,1.2,7.48,18.18
2130,17/11/12,3.0,0.0,H,Liverpool,Wigan,1.49,4.7,7.49,1.48,4.55,8.02
2131,17/11/12,5.0,2.0,H,Arsenal,Tottenham,1.93,3.83,4.18,1.92,3.66,4.41
2132,17/11/12,1.0,3.0,A,QPR,Southampton,1.98,3.71,4.04,1.98,3.69,4.07
2133,17/11/12,2.0,1.0,H,West Brom,Chelsea,3.89,3.71,2.02,3.72,3.6,2.1
2134,17/11/12,2.0,1.0,H,Reading,Everton,4.53,3.99,1.82,4.87,3.83,1.8
2135,17/11/12,1.0,0.0,H,Norwich,Man United,7.25,4.99,1.47,6.23,4.38,1.58
2136,17/12/12,2.0,5.0,A,Reading,Arsenal,5.5,4.14,1.68,5.97,4.33,1.61
2137,17/12/16,1.0,0.0,H,Sunderland,Watford,2.67,3.23,2.97,2.67,3.32,2.9
2138,17/12/16,2.0,2.0,D,Stoke,Leicester,2.59,3.35,2.98,2.82,3.21,2.82
2139,17/12/16,3.0,0.0,H,Middlesbrough,Swansea,2.07,3.42,4.1,2.14,3.33,3.96
2140,17/12/16,0.0,2.0,A,West Brom,Man United,5.53,3.77,1.74,6.1,3.9,1.67
2141,17/12/16,0.0,1.0,A,Crystal Palace,Chelsea,5.85,4.3,1.62,6.85,4.44,1.54
2142,17/12/16,1.0,0.0,H,West Ham,Hull,1.67,4.09,5.7,1.71,3.85,5.64
2143,17/12/2017,1.0,2.0,A,West Brom,Man United,6.35,4.09,1.62,6.0,3.75,1.7
2144,17/12/2017,0.0,4.0,A,Bournemouth,Liverpool,6.65,4.81,1.51,7.35,5.25,1.44
2145,17/12/2020,2.0,3.0,A,Sheffield United,Man United,7.35,4.78,1.47,7.88,4.75,1.45
2146,17/12/2020,0.0,0.0,D,Aston Villa,Burnley,1.76,3.93,4.95,1.85,3.86,4.47
2147,18/01/14,4.0,2.0,H,Man City,Cardiff,1.13,10.2,25.0,1.1,12.38,30.0
2148,18/01/14,1.0,0.0,H,Crystal Palace,Stoke,2.25,3.29,3.67,2.26,3.26,3.69
2149,18/01/14,2.0,2.0,D,Liverpool,Aston Villa,1.22,7.15,16.57,1.19,8.45,15.99
2150,18/01/14,1.0,0.0,H,Norwich,Hull,2.41,3.24,3.36,2.61,3.21,3.08
2151,18/01/14,2.0,2.0,D,Sunderland,Southampton,3.19,3.28,2.49,3.08,3.31,2.54
2152,18/01/14,1.0,3.0,A,West Ham,Newcastle,3.03,3.38,2.54,3.07,3.44,2.48
2153,18/01/14,2.0,0.0,H,Arsenal,Fulham,1.23,6.9,16.14,1.21,7.8,15.0
2154,18/01/15,0.0,2.0,A,Man City,Arsenal,1.8,4.06,4.57,1.8,4.17,4.45
2155,18/01/15,3.0,0.0,H,West Ham,Hull,1.79,3.62,5.4,1.77,3.7,5.4
2156,18/01/2016,1.0,0.0,H,Swansea,Watford,2.42,3.31,3.28,2.28,3.3,3.59
2157,18/01/2020,2.0,2.0,D,Man City,Crystal Palace,1.1,11.01,26.91,1.09,12.35,29.32
2158,18/01/2020,1.0,0.0,H,Norwich,Bournemouth,2.25,3.65,3.2,2.28,3.52,3.26
2159,18/01/2020,2.0,3.0,A,Southampton,Wolves,2.44,3.4,3.07,2.63,3.11,3.04
2160,18/01/2020,1.0,1.0,D,West Ham,Everton,3.01,3.53,2.41,2.97,3.45,2.48
2161,18/01/2020,1.0,0.0,H,Newcastle,Chelsea,6.11,4.72,1.52,5.51,4.42,1.61
2162,18/01/2020,0.0,0.0,D,Watford,Tottenham,3.19,3.55,2.3,3.11,3.55,2.34
2163,18/01/2020,1.0,1.0,D,Brighton,Aston Villa,1.65,4.43,4.99,1.68,4.26,4.96
2164,18/01/2020,1.0,1.0,D,Arsenal,Sheffield United,1.88,3.62,4.54,2.09,3.34,3.96
2165,18/01/2021,3.0,0.0,H,Arsenal,Newcastle,1.45,4.73,7.98,1.44,4.84,7.87
2166,18/01/2022,1.0,1.0,D,Brighton,Chelsea,4.75,3.79,1.78,5.48,3.81,1.72
2167,18/03/17,1.0,2.0,A,Stoke,Chelsea,6.54,4.04,1.61,6.07,3.7,1.71
2168,18/03/17,0.0,0.0,D,Sunderland,Burnley,2.62,3.23,3.04,2.66,3.19,3.02
2169,18/03/17,3.0,1.0,H,West Brom,Arsenal,5.36,4.02,1.71,5.85,4.21,1.63
2170,18/03/17,4.0,0.0,H,Everton,Hull,1.52,4.46,7.15,1.57,4.18,6.85
2171,18/03/17,1.0,0.0,H,Crystal Palace,Watford,1.94,3.45,4.63,1.94,3.43,4.67
2172,18/03/17,2.0,0.0,H,Bournemouth,Swansea,2.15,3.51,3.7,2.22,3.51,3.51
2173,18/03/17,2.0,3.0,A,West Ham,Leicester,2.33,3.49,3.28,2.41,3.39,3.22
2174,18/03/2022,2.0,3.0,A,Wolves,Leeds,2.17,3.53,3.6,2.29,3.38,3.47
2175,18/04/15,2.0,0.0,H,Leicester,Swansea,2.1,3.53,3.83,2.01,3.58,4.11
2176,18/04/15,2.0,1.0,H,Stoke,Southampton,3.58,3.28,2.29,3.33,3.24,2.43
2177,18/04/15,1.0,0.0,H,Everton,Burnley,1.76,3.81,5.29,1.86,3.59,4.87
2178,18/04/15,0.0,2.0,A,Crystal Palace,West Brom,1.92,3.5,4.69,2.07,3.32,4.24
2179,18/04/15,1.0,0.0,H,Chelsea,Man United,2.0,3.45,4.33,1.97,3.47,4.44
2180,18/04/2016,0.0,4.0,A,Stoke,Tottenham,4.81,3.74,1.83,5.02,4.0,1.75
2181,18/04/2018,0.0,2.0,A,Bournemouth,Man United,4.99,4.07,1.74,4.65,3.85,1.83
2182,18/04/2021,1.0,1.0,D,Arsenal,Fulham,1.79,3.75,5.03,1.9,3.7,4.38
2183,18/04/2021,3.0,1.0,H,Man United,Burnley,1.38,5.09,9.52,1.39,5.23,8.59
2184,18/05/15,3.0,0.0,H,West Brom,Chelsea,4.21,3.54,2.0,5.56,3.95,1.7
2185,18/05/17,1.0,6.0,A,Leicester,Tottenham,4.44,3.78,1.88,4.18,3.95,1.89
2186,18/05/2021,2.0,1.0,H,Chelsea,Leicester,1.74,3.74,5.36,1.71,3.88,5.45
2187,18/05/2021,3.0,2.0,H,Brighton,Man City,6.89,4.53,1.49,7.37,4.75,1.46
2188,18/05/2021,0.0,2.0,A,Southampton,Leeds,2.6,3.84,2.61,2.71,3.9,2.52
2189,18/05/2021,1.0,1.0,D,Man United,Fulham,1.32,5.81,9.28,1.3,5.93,10.85
2190,18/07/2020,0.0,2.0,A,Norwich,Burnley,3.4,3.43,2.25,3.19,3.45,2.34
2191,18/08/12,1.0,0.0,H,West Ham,Aston Villa,2.26,3.49,3.43,2.14,3.5,3.71
2192,18/08/12,3.0,0.0,H,West Brom,Liverpool,4.39,3.59,1.94,4.76,3.74,1.84
2193,18/08/12,1.0,1.0,D,Reading,Stoke,2.4,3.37,3.26,2.47,3.3,3.22
2194,18/08/12,2.0,1.0,H,Newcastle,Tottenham,2.65,3.47,2.82,2.83,3.35,2.72
2195,18/08/12,5.0,0.0,H,Fulham,Norwich,1.82,3.81,4.8,1.84,3.75,4.75
2196,18/08/12,0.0,0.0,D,Arsenal,Sunderland,1.44,4.76,8.78,1.44,4.72,8.71
2197,18/08/12,0.0,5.0,A,QPR,Swansea,2.05,3.53,4.01,2.0,3.53,4.15
2198,18/08/13,2.0,0.0,H,Chelsea,Hull,1.2,7.4,19.5,1.23,6.8,16.25
2199,18/08/13,0.0,1.0,A,Crystal Palace,Tottenham,5.16,3.69,1.8,6.73,3.88,1.63
2200,18/08/14,1.0,3.0,A,Burnley,Chelsea,9.77,4.81,1.41,9.25,5.01,1.4
2201,18/08/2018,0.0,0.0,D,Cardiff,Newcastle,3.25,3.12,2.54,3.27,3.21,2.47
2202,18/08/2018,1.0,2.0,A,West Ham,Bournemouth,2.09,3.65,3.69,2.1,3.6,3.74
2203,18/08/2018,3.0,2.0,H,Chelsea,Arsenal,1.83,3.97,4.46,1.83,3.84,4.64
2204,18/08/2018,2.0,1.0,H,Everton,Southampton,1.89,3.56,4.71,1.84,3.63,4.92
2205,18/08/2018,2.0,0.0,H,Leicester,Wolves,2.05,3.56,3.9,2.14,3.41,3.81
2206,18/08/2018,3.0,1.0,H,Tottenham,Fulham,1.28,6.29,12.44,1.27,6.5,11.96
2207,18/08/2019,1.0,0.0,H,Sheffield United,Crystal Palace,2.6,3.21,3.02,2.51,3.33,3.08
2208,18/08/2019,1.0,1.0,D,Chelsea,Leicester,1.74,3.79,5.28,1.73,3.9,5.23
2209,18/09/16,4.0,1.0,H,Crystal Palace,Stoke,2.09,3.37,4.08,2.12,3.41,3.92
2210,18/09/16,3.0,1.0,H,Watford,Man United,5.8,4.12,1.65,6.5,4.27,1.58
2211,18/09/16,1.0,0.0,H,Tottenham,Sunderland,1.35,5.52,10.26,1.34,5.75,9.75
2212,18/09/16,1.0,0.0,H,Southampton,Swansea,1.68,3.84,6.17,1.67,4.06,5.74
2213,18/09/2021,0.0,1.0,A,Burnley,Arsenal,3.87,3.57,2.06,3.94,3.79,1.98
2214,18/09/2021,3.0,0.0,H,Aston Villa,Everton,2.42,3.44,3.15,2.18,3.46,3.65
2215,18/09/2021,0.0,2.0,A,Wolves,Brentford,1.93,3.3,4.98,1.83,3.42,5.38
2216,18/09/2021,3.0,0.0,H,Liverpool,Crystal Palace,1.22,6.87,15.6,1.29,6.13,11.57
2217,18/09/2021,0.0,0.0,D,Man City,Southampton,1.16,8.48,19.72,1.18,8.18,16.74
2218,18/09/2021,1.0,3.0,A,Norwich,Watford,2.21,3.48,3.53,2.41,3.29,3.31
2219,18/09/2022,0.0,3.0,A,Brentford,Arsenal,4.46,3.98,1.83,4.5,3.85,1.85
2220,18/09/2022,1.0,0.0,H,Everton,West Ham,2.96,3.39,2.57,2.95,3.35,2.6
2221,18/10/14,2.0,2.0,D,Arsenal,Hull,1.44,4.87,8.39,1.42,4.96,8.7
2222,18/10/14,1.0,3.0,A,Burnley,West Ham,2.83,3.37,2.7,2.73,3.46,2.75
2223,18/10/14,1.0,2.0,A,Crystal Palace,Chelsea,8.5,4.68,1.45,9.03,4.52,1.45
2224,18/10/14,3.0,0.0,H,Everton,Aston Villa,1.56,4.29,6.76,1.53,4.7,6.56
2225,18/10/14,4.0,1.0,H,Man City,Tottenham,1.47,4.79,7.77,1.48,4.98,7.03
2226,18/10/14,1.0,0.0,H,Newcastle,Leicester,2.25,3.59,3.31,2.13,3.57,3.73
2227,18/10/14,8.0,0.0,H,Southampton,Sunderland,1.59,4.12,6.79,1.53,4.5,7.0
2228,18/10/2015,6.0,2.0,H,Newcastle,Norwich,2.58,3.44,2.93,2.48,3.54,2.99
2229,18/10/2020,3.0,3.0,D,Tottenham,West Ham,1.64,4.21,5.63,1.65,4.17,5.61
2230,18/10/2020,0.0,1.0,A,Leicester,Aston Villa,1.93,3.89,4.1,2.48,3.62,2.95
2231,18/10/2020,1.0,1.0,D,Sheffield United,Fulham,2.15,3.4,3.84,2.4,3.16,3.48
2232,18/10/2020,1.0,1.0,D,Crystal Palace,Brighton,2.73,3.34,2.83,3.27,3.25,2.47
2233,18/10/2021,2.0,2.0,D,Arsenal,Crystal Palace,1.66,3.94,5.91,1.62,4.17,5.96
2234,18/10/2022,2.0,1.0,H,Crystal Palace,Wolves,2.32,3.21,3.58,2.13,3.39,3.89
2235,18/10/2022,0.0,0.0,D,Brighton,Nott'm Forest,1.39,5.17,8.97,1.41,5.08,8.53
2236,18/11/12,1.0,3.0,A,Fulham,Sunderland,1.74,3.94,5.2,1.8,3.82,4.94
2237,18/11/2017,3.0,0.0,H,Liverpool,Southampton,1.41,5.14,8.67,1.42,5.07,8.47
2238,18/11/2017,4.0,1.0,H,Man United,Newcastle,1.29,5.7,15.0,1.27,6.0,15.0
2239,18/11/2017,0.0,4.0,A,West Brom,Chelsea,6.46,4.09,1.61,6.92,4.36,1.55
2240,18/11/2017,2.0,0.0,H,Arsenal,Tottenham,2.5,3.62,2.92,2.49,3.5,3.0
2241,18/11/2017,2.0,2.0,D,Crystal Palace,Everton,2.37,3.3,3.4,2.24,3.25,3.75
2242,18/11/2017,4.0,0.0,H,Bournemouth,Huddersfield,1.84,3.49,5.23,1.81,3.66,5.16
2243,18/11/2017,2.0,0.0,H,Burnley,Swansea,2.13,3.17,4.24,2.41,2.98,3.71
2244,18/11/2017,0.0,2.0,A,Leicester,Man City,9.06,5.89,1.35,8.26,5.65,1.38
2245,18/12/16,1.0,3.0,A,Bournemouth,Southampton,2.95,3.23,2.69,2.97,3.26,2.65
2246,18/12/16,2.0,1.0,H,Man City,Arsenal,2.13,3.56,3.7,2.26,3.5,3.41
2247,18/12/16,2.0,1.0,H,Tottenham,Burnley,1.22,7.35,15.0,1.23,7.1,15.45
2248,18/12/2017,3.0,1.0,H,Everton,Swansea,1.78,3.64,5.48,1.8,3.52,5.53
2249,18/12/2021,1.0,4.0,A,Leeds,Arsenal,3.89,3.84,1.93,5.58,4.41,1.62
2250,19/01/13,3.0,1.0,H,Swansea,Stoke,2.17,3.42,3.74,2.25,3.18,3.75
2251,19/01/13,2.0,3.0,A,Wigan,Sunderland,2.13,3.52,3.74,2.15,3.3,3.93
2252,19/01/13,5.0,0.0,H,Liverpool,Norwich,1.33,5.75,10.52,1.34,5.54,10.7
2253,19/01/13,2.0,2.0,D,West Brom,Aston Villa,1.79,3.78,5.05,1.93,3.57,4.43
2254,19/01/13,2.0,0.0,H,Man City,Fulham,1.25,6.66,13.84,1.24,6.7,15.4
2255,19/01/13,1.0,2.0,A,Newcastle,Reading,1.75,3.96,5.08,1.68,3.87,5.95
2256,19/01/13,1.0,1.0,D,West Ham,QPR,2.05,3.62,3.9,2.11,3.42,3.93
2257,19/01/14,1.0,3.0,A,Swansea,Tottenham,3.16,3.43,2.43,3.12,3.49,2.42
2258,19/01/14,3.0,1.0,H,Chelsea,Man United,1.76,3.8,5.27,1.68,3.93,5.86
2259,19/01/15,0.0,0.0,D,Everton,West Brom,1.85,3.67,4.84,1.9,3.59,4.64
2260,19/01/2019,2.0,0.0,H,Arsenal,Chelsea,3.09,3.65,2.37,3.36,3.49,2.3
2261,19/01/2019,2.0,0.0,H,Bournemouth,West Ham,2.34,3.71,3.08,2.14,3.7,3.52
2262,19/01/2019,4.0,3.0,H,Liverpool,Crystal Palace,1.19,7.45,16.08,1.24,6.86,12.02
2263,19/01/2019,3.0,0.0,H,Newcastle,Cardiff,1.97,3.39,4.53,2.13,3.15,4.24
2264,19/01/2019,0.0,0.0,D,Watford,Burnley,1.64,4.15,5.72,1.78,3.77,5.09
2265,19/01/2019,2.0,1.0,H,Man United,Brighton,1.32,5.62,10.92,1.38,5.02,9.59
2266,19/01/2019,4.0,3.0,H,Wolves,Leicester,2.38,3.21,3.48,2.35,3.23,3.53
2267,19/01/2019,2.0,1.0,H,Southampton,Everton,2.76,3.41,2.73,2.94,3.41,2.57
2268,19/01/2020,2.0,1.0,H,Burnley,Leicester,4.17,3.79,1.91,4.22,3.75,1.91
2269,19/01/2020,2.0,0.0,H,Liverpool,Man United,1.37,5.3,8.86,1.46,4.64,7.58
2270,19/01/2021,2.0,0.0,H,Leicester,Chelsea,2.92,3.49,2.55,2.88,3.48,2.58
2271,19/01/2021,2.0,1.0,H,West Ham,West Brom,1.58,4.23,6.35,1.54,4.27,7.01
2272,19/01/2022,2.0,3.0,A,Leicester,Tottenham,3.12,3.41,2.38,3.34,3.5,2.27
2273,19/01/2022,1.0,3.0,A,Brentford,Man United,4.68,3.46,1.88,4.91,3.91,1.76
2274,19/02/2020,2.0,0.0,H,Man City,West Ham,1.13,9.52,19.01,1.13,10.24,21.36
2275,19/02/2021,1.0,0.0,H,Wolves,Leeds,2.41,3.42,3.17,2.34,3.44,3.28
2276,19/02/2022,0.0,1.0,A,Aston Villa,Watford,1.68,3.95,5.62,1.61,4.04,6.2
2277,19/02/2022,1.0,1.0,D,West Ham,Newcastle,1.72,3.88,5.4,1.62,4.21,5.8
2278,19/02/2022,2.0,1.0,H,Arsenal,Brentford,1.47,4.46,8.32,1.52,4.12,7.83
2279,19/02/2022,2.0,0.0,H,Southampton,Everton,2.1,3.61,3.71,1.99,3.67,3.97
2280,19/02/2022,0.0,3.0,A,Brighton,Burnley,1.67,3.78,6.18,1.68,3.53,6.76
2281,19/02/2022,0.0,1.0,A,Crystal Palace,Chelsea,5.86,3.99,1.66,6.49,3.91,1.62
2282,19/02/2022,2.0,3.0,A,Man City,Tottenham,1.29,6.05,11.91,1.28,6.26,11.17
2283,19/02/2022,3.0,1.0,H,Liverpool,Norwich,1.13,9.98,26.49,1.13,9.55,25.79
2284,19/03/17,1.0,1.0,D,Man City,Liverpool,1.98,3.68,4.1,1.97,3.8,4.0
2285,19/03/17,1.0,3.0,A,Middlesbrough,Man United,5.97,3.8,1.69,6.0,3.89,1.68
2286,19/03/17,2.0,1.0,H,Tottenham,Southampton,1.72,3.87,5.53,1.69,3.96,5.68
2287,19/03/2016,0.0,1.0,A,West Brom,Norwich,2.31,3.24,3.6,2.44,3.25,3.3
2288,19/03/2016,1.0,2.0,A,Watford,Stoke,2.4,3.27,3.36,2.22,3.27,3.79
2289,19/03/2016,1.0,0.0,H,Swansea,Aston Villa,1.73,3.81,5.55,1.68,4.05,5.55
2290,19/03/2016,0.0,2.0,A,Everton,Arsenal,2.67,3.64,2.69,2.7,3.66,2.65
2291,19/03/2016,0.0,1.0,A,Crystal Palace,Leicester,2.96,3.35,2.6,2.89,3.35,2.66
2292,19/03/2016,2.0,2.0,D,Chelsea,West Ham,1.76,3.9,5.1,1.83,3.76,4.78
2293,19/03/2021,1.0,2.0,A,Fulham,Leeds,2.48,3.42,3.07,2.56,3.45,2.94
2294,19/03/2022,0.0,1.0,A,Aston Villa,Arsenal,3.06,3.48,2.45,2.96,3.42,2.55
2295,19/04/14,1.0,2.0,A,Newcastle,Swansea,2.78,3.42,2.72,2.98,3.56,2.48
2296,19/04/14,0.0,1.0,A,West Ham,Crystal Palace,2.24,3.37,3.61,2.34,3.32,3.44
2297,19/04/14,0.0,0.0,D,Aston Villa,Southampton,3.51,3.46,2.24,3.52,3.46,2.24
2298,19/04/14,3.0,1.0,H,Tottenham,Fulham,1.53,4.56,6.77,1.51,4.76,6.75
2299,19/04/14,1.0,2.0,A,Chelsea,Sunderland,1.19,7.73,18.89,1.21,7.27,16.9
2300,19/04/14,1.0,1.0,D,Cardiff,Stoke,2.51,3.31,3.13,2.33,3.51,3.24
2301,19/04/15,1.0,3.0,A,Newcastle,Tottenham,3.3,3.53,2.32,3.03,3.43,2.51
2302,19/04/15,2.0,0.0,H,Man City,West Ham,1.25,6.76,13.35,1.27,6.7,11.9
2303,19/04/2016,1.0,1.0,D,Newcastle,Man City,6.29,4.44,1.57,6.5,4.63,1.54
2304,19/04/2018,1.0,2.0,A,Burnley,Chelsea,4.64,3.55,1.91,4.58,3.59,1.91
2305,19/04/2018,0.0,0.0,D,Leicester,Southampton,2.42,3.53,3.08,2.42,3.45,3.15
2306,19/04/2021,1.0,1.0,D,Leeds,Liverpool,4.85,4.36,1.7,5.44,4.47,1.62
2307,19/04/2022,4.0,0.0,H,Liverpool,Man United,1.41,5.36,7.82,1.34,5.78,9.17
2308,19/05/13,2.0,2.0,D,Wigan,Aston Villa,2.1,3.66,3.7,2.1,3.56,3.77
2309,19/05/13,4.0,2.0,H,West Ham,Reading,1.65,4.09,5.88,1.59,4.36,6.13
2310,19/05/13,0.0,3.0,A,Swansea,Fulham,1.78,3.77,5.15,1.66,4.09,5.76
2311,19/05/13,1.0,0.0,H,Tottenham,Sunderland,1.29,6.05,12.4,1.25,6.6,15.0
2312,19/05/13,1.0,1.0,D,Southampton,Stoke,1.77,3.72,5.36,1.7,3.74,5.96
2313,19/05/13,0.0,1.0,A,Newcastle,Arsenal,6.4,4.59,1.55,6.26,4.63,1.55
